sender,tweet_text,tweet_id
BigRockBrewery,"With @DineOutVanFest just a few days away, here's a look of the @BigRockUrbanYVR menu to get those cravings started… https://t.co/8bgW272XZb",821062049014878210
RobsonStreet,Reservations for @DineOutVanFest are open! See our list of participating restaurants #onRobson… https://t.co/YlxTAtJPR8,821054529038929920
hansondee,Fill up your @DineOutVanFest Sunday with the Kits Brunch Crawl by @vanfoodster. Can you handle 5 stops in 4 hours?… https://t.co/cwZ6Q4RsdX,821040674812215296
StreetFood_YVR,"#StreetFoodCity returns to @DineOutVanFest! Come down Jan 23-29, as more than 25 food trucks rotate throughout the… https://t.co/OMu8eckQJN",821040297844969472
CBCEarlyEdition,"Stepping out for another week with @FredAboutTown !
@PushFestival
@DineOutVanFest
@VanCanadians #HotStoveLuncheon
@BCCHF #2017FCWC
@TrocksB",821032684650565632
FabFrugalVan,"Pick one appy, 2 entrees, 1 dessert for @ChichaVancouver @DineOutVanFest menu for $30 shaddup! #DOVF https://t.co/tvNhmOyJ8f",821028637822459904
smitspeaks,"I likes me some food! NEXT on Martin in the Morning, the coordinator of @DineOutVanFest joins @MartyStrong… https://t.co/5P5ce69vr2",821011658969522178
dimitrica,@campbex @DineOutVanFest Nightingale,820884772570288128
FabFrugalVan,"Peruvian Caramel Shortbread cookies, gooseberry and orange curd @ChichaVancouver for @DineOutVanFest #DOVF https://t.co/kTUviCjDKa",820875424318177286
LesDamesBC,Delicious dish by Dame Shelome Bouvette @chichavancouver Great @DineOutVanFest #dovf menu! 4 courses $30!! https://t.co/w4AzmWkjYe,820875058180538368
FabFrugalVan,"white chocolate, lucuma fruit and lime pot de creme, candied cancha corn, and sugared plantains @ChichaVancouver… https://t.co/Jq81HCDrHq",820874566830465024
FabFrugalVan,dark beer and cilantro slow braised pork cheeks with butternut squash and kale barley rissotto @ChichaVancouver… https://t.co/PdI9rHncNh,820873436251598849
VanFoodTour,Great spot for @DineOutVanFest #dovf https://t.co/nxyCPysQTr,820871447241314304
FabFrugalVan,"Mejillones Claientes
mussels and chorizo steamed in rocoto chili, white wine @ChichaVancouver @DineOutVanFest #DOVF https://t.co/S3Q1x9s5Si",820868202699714561
Eschelle,@FabFrugalVan @ChichaVancouver @DineOutVanFest those look incredible! #nomnomnom,820867651782123521
FabFrugalVan,"Costillas de Cerdo
Orange and panca chili glazed baby back ribs with double smoked bacon, @ChichaVancouver… https://t.co/EgXnBVH4F3",820866647963484160
FabFrugalVan,"Causa Verduras
Beet root whipped potato, lima bean puree, beets &amp; rocoto chili dusted yam chips @ChichaVancouver… https://t.co/bqqIxd3RKv",820865953319686146
FabFrugalVan,"Yuca Bola- cassava root croquettes, asiago cheese, cream cheese, jalapeno, @ChichaVancouver @DineOutVanFest #DOVF https://t.co/vFAEHQFzVq",820864937878663169
FabFrugalVan,"Chalaco Ceviche- albacore tuna, sockeye salmon, pacific ling cod, scallops, prawns, @ChichaVancouver… https://t.co/nK0W8fuVcz",820863537161506818
Rintoulian,Last Sunday Roast for a few weeks while we do #DineOutVancouver. We'll be back February 12....… https://t.co/qPXrdLci9p,820849614848868353
Rintoulian,Last Sunday Roast for a few weeks while we do #DineOutVancouver. February 12 we'll be back....… https://t.co/exkgg63VRY,820848583859548160
pidginvancouver,'tis the time to dine out / #DOVF menu available jan 20 - feb 5 / @DineOutVanFest menu &amp; reservations:… https://t.co/WuSpzZzwKO,820843149232840705
yvarcade,.@DineOutVanFest 🍛 preview from @wildtalevan 🍴 in @iyaletown: https://t.co/X9CPLscSUo #dovf https://t.co/hssv2dD08P,820841193722376192
KenHegan,"@campbex @DineOutVanFest 1) Birthday lunch 
2) Drink in your car. Sob.
3) Dinner in Squamish, stay at the Howe Soun… https://t.co/rVW9xUvsiu",820806037036879872
campbex,The annual challenge to avoid @DineOutVanFest restaurants when your birthday and anniversary both fall within it. Ideas?,820801117105729536
indulgewithmimi,Some of the delicious choices in the #lapentola 4 Course @DineOutVanFest dinner menu for $40. Book now for Dine Out… https://t.co/tjEvgmx4ws,820798064852025346
bitesofvancity,"If you're still thinking of where you should go for @dineoutvanfest this year, here are… https://t.co/EtKfBLdNib",820793820375875585
FabFrugalVan,. @DineOutVanFest  Preview of @granville_isle restaurants @EdibleCanada  @eatDockside  @VanFishCo  https://t.co/78DBN9u1q0 #DOVF,820785201613783040
feastdining,Who's ready for another year of @DineOutVanFest? We sure are! Check out our #DOVF menus &amp; book your table here:… https://t.co/EnHwOwC5NI,820782680463802368
JingwenOwenOu,"Having problems deciding which restaurants to go for #dineoutvancouver? Check this out: https://t.co/J2olG0lyEW, it… https://t.co/d72lxs4kzf",820782522728468480
HelloVancity,". @wildtalevan @DineOutVanFest menu: 7 hour Braised Alberta Beef Short Rib
celeriac pomme puree, roasted bone marro… https://t.co/olZkEOLUrT",820776017551880193
thepooritalian,Dine Out Vancouver is filling up fast - check out the menu and make your reservations! #nomnom #yvreats #foodporn… https://t.co/xGtu81A4FX,820770062755729408
vanfoodster,"Listen to my Interview on @simisara980 show talking @DineOutVanFest Brunch Crawls and Art, Eat &amp; Sip events https://t.co/NrKnYgVfRM",820770014621900800
liftbarandgrill,🔸Excited to be part of @dineoutvanfest once again! Here's a sneak peak of one of our classic… https://t.co/gSQs4reHOs,820767631078752260
kayamalay,Join us @DineOutVanFest #yvrlunch dinner and #vegetarian #glutenfree options too! https://t.co/9MCRXQ8Uk5 https://t.co/eBy7B0kn2b,820758714881810432
FabFrugalVan,"best thing I put in my mouth this week - Lomo Saltado
Medium rare flank steak with rich veal demi @ChichaVancouver… https://t.co/8LCZlMwxjS",820752324645634048
FabFrugalVan,". @DineOutVanFest Preview @ChichaVancouver  - Tapas so good you won't want to share
https://t.co/NxDp21EmMb",820747902121340928
Vancouverscape,2017 Vancouver @DineOutVanFest: Exploring Railtown’s culinary hot spots: https://t.co/PfSSalvRhW #dovf… https://t.co/2F610hwsUg,820745028930826243
TicketsTonight,"Does @DineOutVanFest have your 💓 skipping a beat? If you haven't already, now is the time to book your event tix!… https://t.co/wgI8fvfkes",820733551708618756
vanfoodies,Preview of @eatDockside $40 @DineOutVanFest menu - I suggest duck prosciutto tart + beef wellington https://t.co/FtjDT9tho6 #DOVF,820719746043801601
LeilaKwok,Preview #DOVF menu at Rocky Mountain Flatbread Company. Check out @DineOutVanFest website for more info! #pizza… https://t.co/0tB9yPGrm3,820713236915843072
ocean_wise,.@DineOutVanFest brings together top culinary talents including @chef_alvarez @ChefWhittaker @nedbell:… https://t.co/2lno8XugZy,820709716707909633
steeltoadbeer,@DineOutVanFest we are thrilled to be part of #dovf this year! #awesome #vancouver,820702740804272128
vanaqua,.@DineOutVanFest brings together top culinary talents including @chef_alvarez @ChefWhittaker @nedbell:… https://t.co/Txp84R6Lwc,820702161785016325
goldenchoice604,The 15th annual @DineOutVanFest returns January 20 to February 5 #DOVF #WeAmaze https://t.co/NdQC5vbmP6… https://t.co/GvFlwlRb4f,820680773284020225
jlchung,. @wildtalevan @DineOutVanFest menu: Herb-Crusted Wild Coho Salmon with bay scallop risotto @iyaletown #dovf https://t.co/aAWEaHlzKC,820679493924847616
HelloVancity,. @wildtalevan @DineOutVanFest menu: Herb-Crusted Wild Coho Salmon with bay scallop risotto @iyaletown #dovf https://t.co/fkwqnGf9vE,820679493425778688
HeatherSeabrook,@jess_emma @DineOutVanFest @ypdine yummy list! #DineOutVancouver,820521714748559360
bettinareid,".@MARKETjg_Van Thanks to your tweet, you guys might be our next place. Will be sure to blog about it if we do. #DineOutVancouver #2017",820468377651060736
DanaQueen69,Newfoundland seal featured on Vancouver menu. Shame on Eric Pateman.  https://t.co/vNLcA4aBpD #boycott #DineOutVancouver,820414468056174592
Vancouverscape,2017 Vancouver @DineOutVanFest Preview: Exploring Railtown’s culinary hot spots: https://t.co/PfSSalvRhW… https://t.co/TXQYf5HOe5,820412791374966785
pier7restaurant,Have you booked your reso for Dine Out? Here’s a sneak peek at one of the appetizer options for our… https://t.co/yPIrmslIGN,820405343402528769
SENATOR_Malta,#concierge #conciergeservices #malta #lifestylemanager @Vancouverscape: Previewing @DineOutVanFest around Granville… https://t.co/NjomtUE2iH,820404069890215936
Vancouverscape,Previewing @DineOutVanFest around Granville Island: https://t.co/lXjDBPPCsB #MyDineOutStory https://t.co/nSnPvjaShG,820403929209040897
BigRockUrbanYVR,Rise &amp; shine 4 our 2nd annual Brewmaster's Breakfast w/ @DineOutVanFest   https://t.co/Ly4K7l8cXP https://t.co/lhVw1xcF9E,820400154977177601
jennchanphoto,"Dine Out Vancouver 2017: @MinamiYaletown https://t.co/9wtkwfrCZO
#BlogPost #DOVF #Minami #DineOutVancouver @GastropostVAN  #GastropostVan",820391105891954688
wallflowerdiner,The 15th season of @DineOutVanFest  starts on January 20th &amp; reservations are underway! https://t.co/uOa4lBWkuh… https://t.co/K5CMJintqs,820390286509637632
NomNomYVR,"Here's a sneak peek at @wildtalevan #DineOutVancouver $30 dinner menu - https://t.co/wxPKePIyKn
#Vancouver… https://t.co/67gGGIXcJF",820383349499797504
CommercialD,"You have choices for @DineOutVanFest on #TheDrive!
Choose #Greek, #Italian, #Caribbean... https://t.co/CGQDmGX6kO https://t.co/r2DxoS82Nx",820372145666605056
BoathouseBC,Have you reserved your table yet for @DineOutVanFest? Call now to book 🍴 #dineoutvancouver #datenight #DOVF https://t.co/xoJ70EbAF4,820371336795070464
CommercialD,This year's @DineOutVanFest menu @FedericosClub has 1 of best selections of fine Italian dining ever! #LittleItaly… https://t.co/7fZ2AltGTO,820362357893234688
FlyingPigVan,Our sister restaurant has an amazing @DineOutVanFest menu for $30 #dovf https://t.co/RDvCljJw60,820361907093708800
Bittered_Sling,@LaurenMote @DineOutVanFest @CKNW @steeletalks980 @FSVancouver seems like Drex LOVED the Expat Booster + Champs Élysées is Lynda's new fav!,820359232427954176
LaurenMote,Great time making cocktails and talking @DineOutVanFest yesterday on @CKNW with Steele and Drex. Thanks for having… https://t.co/r6XYkeipoy,820358140013068288
ArtisanSake,"Art, Eat and Sip is coming up so soon as part of the @dineoutvanfest! A great chance to… https://t.co/KDtkdwulN6",820355941702975488
candymaptones,"@FabFrugalVan @DineOutVanFest @granville_isle @EdibleCanada @eatDockside @VanFishCo 
how do people feel about the b… https://t.co/Mg12dZsg0s",820353745095520256
FabFrugalVan,. @DineOutVanFest  Preview of @granville_isle restaurants @EdibleCanada  @eatDockside  @VanFishCo  https://t.co/78DBN9u1q0 #DOVF,820347323435929601
FabFrugalVan,"How to Get the Best Value and My @DineOutVanFest  Recommendations
https://t.co/9y1ipLaEs3 #DOVF",820347323431747585
wildtalevan,Just a little peek at some of our appetizers @DineOutVanFest #dovf https://t.co/7HbS07C70Q,820346492879835140
grousemountain,Have you booked your table for @DineOutVanFest at #TheObservatory yet? Check out the menu and reserve now https://t.co/aA1gVr4eNQ,820344991264469000
RobsonStreet,"Reservations for @JoeFortesVan 
@DineOutVanFest are open! https://t.co/5nUZrINxa6 https://t.co/65kQgOtlXa",820329932916162560
NazarinaD,Dine Out #Vancouver's 11 hottest reservations: Get on it while they're still available @DineOutVanFest  https://t.co/xxb9Z6hc30 #foodie #yum,820329819988697088
yvreats,Thank you to @dineoutvanfest and minamiyaletown for the special preview of your lunch and dinner… https://t.co/F6MezF68si,820170235034542080
eatingwithkirby,"My Top 5 Picks for @DineOutVanFest 2017 is finally out on da blog!! 😎👊Link in profile.

Th… https://t.co/0LfbzNrFIo https://t.co/IVKzDZzPbQ",820145567640731648
eatingwithkirby,"My Top 5 Picks for @DineOutVanFest 2017 is finally out on da blog!! 😎👊Link in profile.

Th… https://t.co/GvNStih3i0 https://t.co/ylYmaIFcSb",820144617316384768
HelloVancity,". @wildtalevan @DineOutVanFest menu: Herb-Crusted Wild Coho Salmon with bay scallop risotto, brown butter caper sau… https://t.co/VQTLPoMZku",820133188357890048
RobsonStreet,"First come, first served at @ABODERestaurant @DineOutVanFest starting Jan 20! https://t.co/5nUZrINxa6 https://t.co/vyMU3TgwiU",820088244704518144
FSVancouver,Behind the scene with @LaurenMote @steeletalks980 &amp; @drex previewing @DineOutVanFest's #Cocktail Masterclasses.… https://t.co/BBXhPJ25rW,820083716919685120
GranvilleRoom,It's almost @DineOutVanFest time. Join us for a $20 menu that will blow your mind! 🍸👌🍴https://t.co/8WzlZvzTiy #DOVF https://t.co/Q62q6ovkhn,820082704590905344
housespecialvan,Are you getting excited for @dineoutvanfest cause we are! Here's a #sneakpeek of the spread 👀🍽 @… https://t.co/vlwBfg1a92,820081616391380992
BigRockUrbanYVR,We are one week away from @dineoutvanfest which means you only have 7 more days until this is in… https://t.co/5y018wI6vJ,820079720532504577
kayamalay,Desserts for #dovf @DineOutVanFest #fairviewslopes https://t.co/4HIQ0CHb37,820074270545981440
BoathouseBC,Only one week to go until @DineOutVanFest! 🍴Give us a call to make your reservation &amp; take advantage of this great deal until February 5!,820068187337211904
MARKETjg_Van,"To-do for the weekend: book a reservation for @DineOutVanFest. For our full #DOVF menu: https://t.co/ayM89fg6ZP 
https://t.co/nbA9OfuCdo",820062901125939205
evolution1079,Over 280 Restaurants at this years Dine Out Vancouver Festival  https://t.co/d04ylmym4s @DineOutVanFest https://t.co/A7hW6QWcpB,820058077537959937
MyVancouver,Did you know that there are 280+ restaurants participating in @DineOutVanFest this year? Make your reservations now… https://t.co/sBtNmNoXOY,820057958864351232
DineOutVanFest,Did you know that there are 280+ restaurants participating in @DineOutVanFest this year? Make your reservations now… https://t.co/gqwPMQERqo,820057957094346752
wherevancouver,"#Vancouver, the @DineOutVanFest kicks off Jan 20! Do you have your #resos ready? Check it out here:… https://t.co/Nm358GS6nI",820057644832530437
westoakvan,"It's that time of year again! The @DineOutVanFest is back, and we're so excited for this year's menu!… https://t.co/fpU2eFKTdZ",820055778669240321
AlyssaCDawson,Counting down until @DineOutVanFest starts next week! 🍴 Which restaurants do you want to score reservations at!? https://t.co/R86ajM8h7L 👏🏻,820052347938172928
Nonnas_Table,We're getting geared up for the #EastVillage @dineoutvanfest brunch crawl. Join us on January 28th for the... https://t.co/E7YVjxpw6z,820047540255150080
vanfoodster,"Listen to my Interview on @simisara980 show today talking @DineOutVanFest Brunch Crawls and Art, Eat &amp; Sip events https://t.co/NrKnYgVfRM",820047047017381888
WestCoastFoodca,"It's nearly @DineOutVanFest World Chef Exchange time, with chefs from Mexico, Ireland, and more. Tickets on sale no… https://t.co/YDhIiEALC7",820043500821577728
BigRockUrbanYVR,Two words: BRUNCH BUFFET! Grab tickets to our 2nd annual @DineOutVanFest Brewmaster’s Breakfast next Sunday!… https://t.co/Qp25xhOui9,820042894396575744
wefoodvancouver,Heading to the @GlutenFreeExpo1 this weekend and Dine Out Vancouver Begins Jan 20th - Feb 5th @DineOutVanFest ❤️ https://t.co/UkVmGTENCD,820042275778531328
candymaptones,"@cbcnewsbc
the vancouver aquarium 's oceanwise partner @ediblecanada is servin' up butchered seal for… https://t.co/xz4A33WCw0",820039585237340160
kayamalay,Join us @DineOutVanFest #yvrlunch dinner and #vegetarian #glutenfree options too! https://t.co/9MCRXQ8Uk5 https://t.co/8PaKVhf8K7,820033940878753792
MarriottYVR,We will be participating in @DineOutVanFest this year for both Lunch and Dinner at the @GrilleYVR. Reservations rec… https://t.co/MVIVsS19ZP,820033883630485504
DanaStasyk,"Welp, looks like I'm going to 6 restaurants this year for #DineOut. I think that's enough right? #DOVF @DineOutVanFest",820033768597487616
Sunset_Inn,@DineOutVanFest Jan 20th to February 5th Check it out https://t.co/2lVcH7bllt @scoutmagazine,820031937087766528
avatozoeblog,Take me back to @flatbreadCo. This @DineOutVanFest menu is AMAZING! #FOODIE #nomnom #yvr #DOVF https://t.co/FhCb7twiFS,820029808146944001
HelloVancity,Tickets now on sale for @vanfoodster @DineOutVanFest https://t.co/MekPBPugEH event on January 25.,820024324979560448
jlchung,Tickets now on sale for @vanfoodster @DineOutVanFest https://t.co/dQjENUHQl1 event on January 25.,820024324816011264
EatDrinkVijs,"We're part of @DineOutVanFest! Jan 20-Feb 5, served exclusively in our private dining rooms. No reservations. #DOVF… https://t.co/YmqWsfIloa",820023356774678528
vanaqua,Tix are selling fast for #vanaqua's @DineOutVanFest pop-up bistro! Chef @nedbell's #OceanWise menu is exceptional:… https://t.co/1HHoxqckIQ,820022676446212100
TicketsTonight,Dining out next week will be much more exciting with the upcoming @DineOutVanFest. Book your event tix now:… https://t.co/rZEYLOJ4RN,820020099759292416
chef_alvarez,@cacaovancouver host @eljairtellez one of Mexico finest please book your tickets @dineoutvanfest https://t.co/SvDZwHSlmx,820019619696087040
chef_alvarez,@cacaovancouver host @eljairtellez one of Mexico finest please book your tickets @dineoutvanfest… https://t.co/0qiUST67Xf,820019609550077952
cacaovancouver,Please book your tickets for #worldchefexchange @VisitaVancouver @vantourist @DineOutVanFest https://t.co/TUR8FHhvLf https://t.co/ix8k0MKXal,820018671540015106
riverrockcasino,Enjoy @DineOutVanFest at Curve! Take advantage of our amazing 3 course meal for only $30. https://t.co/QO1dUdCfLJ N… https://t.co/X8lfO6l0fx,820016170371780608
granvillebeer,"Join us on Jan 25 for the @vanfoodster Art, Eat &amp; Sip event with @DineOutVanFest! Details: https://t.co/zZt3Yt5wNg https://t.co/Ia9dI4uSk3",820012898487517186
ChurchStateWine,@housespecialvan @DineOutVanFest so excited to be a part of it!,820008028812386304
wildtalevan,Book now for @DineOutVanFest #dovf our menu is up! https://t.co/yWKmLSCp2T https://t.co/HTGi3HVGWT,820007773438087170
erikaschill,@ChurchStateWine is partnering with @housespecialvan for @DineOutVanFest! Put them on your #DOVF list for modern Vi… https://t.co/yGcmZR2Ci4,820007769944133633
frankpupobroker,@Bittered_Sling @FSVancouver @DineOutVanFest Cool!,820002842161229825
Bittered_Sling,Bittered Sling + Dine Out present: Bitters 101 Masterclass - tickets here: https://t.co/FNtZbxcjxR @FSVancouver… https://t.co/6Hpmtug1p4,820001359160344577
FabFrugalVan,. @DineOutVanFest  Preview of @granville_isle restaurants @EdibleCanada  @eatDockside  @VanFishCo  https://t.co/78DBN9u1q0 #DOVF,820000119240196096
DineOutVanFest,ONE WEEK until participating restaurants open their doors for the 15th year of @DineOutVanFest! Where will you be d… https://t.co/VDGI4o9hYc,819999753731801091
MyVancouver,ONE WEEK until participating restaurants open their doors for the 15th year of @DineOutVanFest! Where will you be d… https://t.co/htj1ybTm8V,819999743396941824
RobsonStreet,Reservations for @cincinvan @DineOutVanFest are open! https://t.co/5nUZrINxa6 https://t.co/Pq8RRrZPpI,819997778109677568
goldenchoice604,Nice @WestEndBIA @DineOutVanFest @TheThreeBrits Hiiii Keegan!! What a smile :) Excited for this event! @villageondavie,819996260203524096
mangiaescappaif,"#DineOutVancouver 3 menus to choose from, 3 courses to enjoy, $40. Reserve now. 6048884104 #carpaccio #fortlangley https://t.co/GmJECljmNa",819992485841645569
mangiaescappaif,"Dine Out Vancouver Festival Menu, January 20th - February 5th, 2017. Reserve Now, 604.888.4104. #DineOutVancouver… https://t.co/EDybc8lHZv",819991696452661248
Vancouverscape,2017 Vancouver @DineOutVanFest: Exploring Railtown’s culinary hot spots: https://t.co/PfSSalvRhW #dovf https://t.co/s94cMvi0fa,819983676880654336
glennygs,BLOGGED: @DineOutVanFest media preview at @MinamiYaletown https://t.co/HkrCzL2Pdk,819982148060913664
frankpupobroker,@HelloVancity @wildtalevan @DineOutVanFest @iyaletown @MyVancouver Looks delicious!,819981230774960128
Vancouverscape,Previewing @DineOutVanFest around Granville Island: https://t.co/lXjDBPPCsB #DOVF https://t.co/EFV9ttHLJo,819981164916199424
jlchung,Preview of @wildtalevan @DineOutVanFest menu @iyaletown #dovf https://t.co/YWSdyNjDPX @MyVancouver,819979885267550208
HelloVancity,Preview of @wildtalevan @DineOutVanFest menu @iyaletown #dovf https://t.co/lgb0qrSBvs @MyVancouver,819979884982308864
BigRockBrewery,".@DineOutVanFest is coming, &amp; so is our Winter Beer Hall at @BigRockUrbanYVR! Join us &amp; some of our fav breweries:… https://t.co/Ep28y348yB",819975082005016576
evolution1079,The Foodiest Food Festival is back! https://t.co/unn1Pb4wL1 @DineOutVanFest https://t.co/qKuKpLhrGr,819967627116347392
JoanneHastieArt,Hmmm which event to attend. This list is making me hungry @DineOutVanFest #DOVF #vancouver #yvrfoodie https://t.co/1TM0DwiZ8W,819967168477396992
vanfoodster,"Tune-in today at 1:35pm, I will be on the @simisara980 show on @CKNW talking @DineOutVanFest Brunch Crawls and Art, Eat &amp; Sip events!",819963371290120192
hansondee,#OnTheBlog: A preview of @granville_isle’s @eatDockside’s menu for @dineoutvanfest! #Vancouver #dovf:… https://t.co/GJd6u1sUaY,819954750292639748
FabFrugalVan,"How to Get the Best Value and My @DineOutVanFest  Recommendations
https://t.co/9y1ipLaEs3",819924568206929921
writeway2travel,Check out @wildtalevan's @DineOutVanFest $30 menu! #DOVF https://t.co/KqsQISPa2u,819912936646807552
chungbot,@DineOutVanFest can you offer some valid points why dineout is still going on?,819806311101579265
citieguy,Going to be stellar! @DineOutVanFest https://t.co/bkO1sEZ7pc,819792054242807808
evolution1079,Dine out Vancouver has 40 new restaurants joining this year! https://t.co/IXjuE0JZq6 @DineOutVanFest… https://t.co/gJbxXmV40F,819786203507503104
MyVancouver,Walk off those calories during this year's @DineOutVanFest &amp; sign up for a tour with Off The Eaten Track!… https://t.co/JufkBtMuT4,819771062401384449
wildtalevan,Because 3 cheese just isn't enough. @DineOutVanFest @iyaletown https://t.co/NWjYsnS9Xu,819754506594328576
HelloVancity,Preview of @wildtalevan @DineOutVanFest menu @iyaletown #dovf https://t.co/lgb0qrSBvs,819746789339213824
BeachBayCafe,"Pretty sunset reflection on our patio :)
#westend #foodie #davie #dineout #dineoutvancouver https://t.co/qN2DNVfNvB",819746257040076800
FabFrugalVan,. @DineOutVanFest  Preview of @granville_isle restaurants @EdibleCanada  @eatDockside  @VanFishCo  https://t.co/78DBN9u1q0 #DOVF,819743320863887360
wildtalevan,Bring a friend to @DineOutVanFest #dovf https://t.co/7HbS07THSo,819737281145618432
yvreats,@dineoutvanfest starts Jan. 20! Check out minamiyaletown for lunch or dinner. This selection of… https://t.co/sDXPnL5SgJ,819732852522651648
wildtalevan,A preview of our @DineOutVanFest menu #dovf follow @myvancity tonight for more. https://t.co/HkD0cAIWpC,819732825515511808
MyVancouver,@DineOutVanFest: Take a Tour Off The Eaten Track this winter! https://t.co/eizHCR0F70 | cc: @VanGlutton;… https://t.co/b4xPRcxSZo,819725787125481475
CryLarke,"Not cool or necessary, IMO. @DineOutVanFest Newfoundland seal featured on Vancouver menu https://t.co/S7bTLx0Y2K",819714122824577024
FashionTwitWall,' The Healthy Living Souls ' Daily Newsletters ~ https://t.co/66M4h0zidE Tweets via @DineOutVanFest @alumniubc @billgood_news #irs #cpa,819705180627279872
jlam04,@tamara_simpson @DineOutVanFest oh no! That's poor timing,819704722101706752
LodenHotel,"#oceanwise meets gourmet at the Oceanwise Pop Up, presented by @DineOutVanFest &amp; @vanaqua Jan 20–Feb 5 https://t.co/hwhAE6A7xy",819701996739510276
VanFoodTour,Great choice for #dovf @kayamalay $20 #vegetarian and $30 regular! @DineOutVanFest https://t.co/WuvdcE1kve,819701941227941889
TimberVancouver,The 15th annual @DineOutVanFest returns January 20 to February 5 https://t.co/Zd094MYLPW via @WestEndBIA #DOVF… https://t.co/eXpTPbpbJk,819701450120888321
WestEndBIA,The 15th annual @DineOutVanFest returns January 20 to February 5 https://t.co/CSlXgX6xyj #DOVF #WeAmaze https://t.co/bdMTkTiqAQ,819696549546500096
VanGlutton,@pidginvancouver @DineOutVanFest The lovely chawanmushi is on the regular #dovf menu as well... Yum,819684383770587137
straightfood,"9 booze-related events to explore at Dine Out Vancouver 2017 @DineOutVanFest #DOVF #dineout2017
https://t.co/eOOGB84LLr",819683309999398912
pidginvancouver,"@VanGlutton @DineOutVanFest thanks, Tara.",819682743365857280
AprilFilms,@goodlifevan @kayamalay @DineOutVanFest looks so yummy! #Vancouver #yvr,819681072812204032
billdemooy,"Here's your opportunity to try new (or return to familiar) restaurants for great meals - #DineOutVancouver!
https://t.co/rh0vaxQrcO",819680627331043330
MyVancouver,Walk off those calories during this year's @DineOutVanFest &amp; sign up for a tour with Off The Eaten Track!… https://t.co/HNrm1f08tw,819680501074186240
VanGlutton,Have you made your reso for @pidginvancouver for @DineOutVanFest yet? You should! Lovely chawanmushi on the veg menu https://t.co/OQqw7Pksbs,819679967864758273
EatDrinkVijs,".@Vijs_Rangoli &amp; @EatDrinkVijs are part of @DineOutVanFest 2017! No reservations, #Vijs menu in private rooms only. https://t.co/UUUcdQb3vp",819677780686213120
housespecialvan,We're so excited to announce that we'll be partnering with @ChurchStateWine for @dineoutvanfest!… https://t.co/XXaFhnsPBf,819674577643118592
BigRockUrbanYVR,"Getting excited for @DineOutVanFest Check out our website for menu, events and reserve a table!… https://t.co/iiNFbyrvWN",819635214242770944
DineOutVanFest,Walk off those calories during this year's @DineOutVanFest &amp; sign up for a tour with Off The Eaten Track!… https://t.co/K3DtqelJEo,819634963129729024
jlam04,Looking through the menus for @DineOutVanFest and thinking my restaurant of choice will depend on what I'm craving that day @tamara_simpson,819603367735328768
sender,tweet_text,tweet_id
604homesguy,The latest Vancouver  Restaurants + Pubs Daily! https://t.co/2XktP4Hgk8 Thanks to @BelmontBar @TakeFiveCafe @EatDrinkVijs #dovf #dov,823075328763502592
littlecrowband,Filling up at @WildebeestYVR 😍 please don't let it end. #DineOutVancouver https://t.co/c4ct59yMMK,823070152786743296
jewillyanto,The best time of the year is when there's @DineOutVanFest &amp; Hot Chocolate Festival at the same time in #Vancouver 😍🎉😋,823069570281848832
foodxury,@elgourmetmexico @DineOutVanFest @AirCanada @CityofVancouver @MyVancouver Yum😋,823067372667826176
katrina_mead,"#dineoutvancouver is my favourite time of the year. Stomach full of goodness. 
#vancouver #nomnom #feedmemore",823064167972093953
djuneson,#DOVF 1 🍽 Where do I begin #mydineoutstory? How about @glowbal_group with this #trio of #satay skewers? 🐓🐄🐖 a great… https://t.co/vV41Ilexxz,823056662290370560
HaroldsBistro,@agmhkg @SwarmApp hi - what dish did you order? Are you here for #DOVF,823002707224993792
thereef,Our Dine Out menu at all locations in pic. #DOVF  @DineOutVancouverFestival... https://t.co/N1ARKbqKtz,822996808473444352
vanaqua,2 chefs. 1 amazing meal. Join @nedbell @mistereatgalway Jan 22 at #DOVF World Chef Exchange. https://t.co/YJQaB5SCRD https://t.co/sWjW0YQkVp,822992209473576962
westcoastgrill3,Join us for #dinearound2017 and then head to #cache lounge for live jazz with #AnnaJacyszyn #livemusic #nightout… https://t.co/7y9swG73I7,822990439263281152
nwongpr,"I had dinner @ProvenceMarina for 1st night of #DOVF - outstanding food, exceptional value https://t.co/sYexg0gIzp",822989260693196802
prestons_van,"Join us for Dine Out Vancouver 2017
Tempura Short Rib- Yam Mascarpone Puree, Asian inspired Ratatouille, XO sauce
$… https://t.co/2RcYB8KyGV",822961817450213376
UrbanThai,Fill our tables with dishes from our regular dinner menu or our #DOVF menu for dinner. Full menu:… https://t.co/y1gnoO7dEY,822949486339248128
LammieLoves,Enjoyed the yummy brunch sampler plate @lamezcaleriayvr during @vanfoodster #brunchcrawlsyvr in Gastown!… https://t.co/5MBd1RRgvv,822934501919555584
LammieLoves,So this is how these candies are made! @wishingtreats candy demo for @vanfoodster #brunchcrawlsyvr #gastown! #dovf… https://t.co/BOBK4b8G5x,822932564318879744
LammieLoves,At the 2017 Dine Out #brunchcrawlsYVR Gastown! Delicious #pizza stop @zero_zero_pizza! #vanfoodster #dovf… https://t.co/mcql2GpCDR,822932122709045248
Main411,"We are Part of Dine Out's Sip, Savour &amp; Shop walking tours! Tour starts at our location. #DOVF @streetfoodvancouver… https://t.co/BtEc96bS2f",822919647624241152
